# Flux (atmospheric extinction and telluric absorption corrected), Flux uncertainty (atmospheric extinction and telluric absorption corrected), Sky flux (atmospheric extinction and telluric absorption corrected)
2.306654537701699518e-14,2.035642853240054831e-15,4.705236239952550229e-13
2.424934310533860587e-14,1.956370839722450851e-15,4.532222465311994693e-13
2.492540051530838447e-14,1.969589603813424412e-15,4.580024391710544415e-13
2.416449189209539638e-14,1.993318847166811606e-15,4.673087442346802163e-13
2.246730204050607723e-14,2.107308907286581294e-15,4.993794807426570129e-13
2.236466437448865644e-14,2.148589862467418563e-15,5.113472120081281797e-13
2.086861517945799296e-14,2.278374003468777252e-15,5.470171012812950622e-13
2.072352958285780739e-14,2.319335063464973745e-15,5.589317529623486697e-13
1.924726875803439794e-14,2.491589304979449041e-15,6.039535733750171265e-13
1.925494543317621064e-14,2.530099538130090734e-15,6.140118079203173276e-13
1.851788277734262950e-14,2.618391274040809926e-15,6.377001369040777383e-13
1.857456363498940359e-14,2.645551056018045087e-15,6.440140125623913430e-13
1.851248535295918493e-14,2.673022291726923588e-15,6.504712625142567243e-13
1.880477377516084143e-14,2.681072787450190819e-15,6.520739474116574782e-13
2.049300148347274757e-14,2.508142497201205237e-15,6.068044269206302090e-13
2.042310320302897611e-14,2.530105171522107599e-15,6.109451390483035409e-13
2.104461854865138967e-14,2.522402453067990579e-15,6.057246252473688186e-13
2.079874930205615167e-14,2.556068479171907875e-15,6.121365723212476786e-13
2.099523999985548458e-14,2.568752698719242596e-15,6.127312385073142995e-13
2.067356426892826209e-14,2.598210725616898238e-15,6.189221535314475766e-13
2.222047385927506724e-14,2.501110927121784149e-15,5.913043845620720869e-13
2.318124226829758843e-14,2.428931249950883922e-15,5.705145755733495333e-13
2.394668000096977476e-14,2.389207591784362017e-15,5.578503395595012876e-13
2.408075271796127436e-14,2.423924075113342556e-15,5.648476699242382423e-13
2.394013878808332237e-14,2.454662949327238313e-15,5.719644304793642825e-13
2.339651675044974931e-14,2.515382857798260558e-15,5.903537088271947162e-13
2.179277658786175910e-14,2.546664133230582914e-15,5.965770734672957135e-13
2.314102161517816856e-14,2.593732082192116329e-15,6.056333675588534972e-13
2.420201927221933207e-14,2.634911170809824727e-15,6.139819358342142340e-13
2.331753913080305251e-14,2.651877316584012288e-15,6.213890175423096210e-13
2.312854749484862268e-14,2.785693054812570152e-15,6.298579377986616027e-13
2.259064802380654884e-14,2.699320208499335514e-15,6.384257600518007650e-13
2.303451947937782651e-14,2.733631798962406795e-15,6.500342935502264537e-13
2.292624344769007894e-14,2.778163601444930002e-15,6.633626317033281123e-13
2.271159775384188801e-14,2.804933665130644965e-15,6.742114960539149650e-13
2.254389539324304998e-14,2.831932100100168636e-15,6.844772287610096439e-13
2.152985603416066371e-14,2.982585682702923625e-15,7.250281802882654671e-13
2.080499562467720072e-14,3.111688716695656237e-15,7.600663873679060076e-13
2.058304147240074257e-14,3.177253234249250855e-15,7.774932218564935443e-13
1.955815394377082000e-14,3.315579712674113613e-15,8.246688204585782933e-13
1.942920554111570810e-14,3.404545566171722794e-15,8.440735733449370051e-13
1.882251253342360523e-14,3.516332752158237041e-15,8.771399306289357892e-13
1.815646888644854660e-14,3.716676537044632913e-15,9.188783112142447272e-13
1.811989336580281947e-14,3.796836907814435764e-15,9.376630691780492250e-13
1.726335559596952874e-14,3.940225821351039174e-15,9.738279887633212345e-13
1.686509729083233577e-14,4.008829461397744182e-15,9.920329178170360263e-13
1.735723491906857036e-14,4.071952062912176129e-15,1.005255852418644938e-12
1.776533657546330185e-14,4.066728916981142038e-15,1.001342246085877811e-12
1.904399774161856255e-14,3.866229465468490894e-15,9.496907214291965807e-13
1.935676224246500237e-14,3.857414144709033923e-15,9.446559900297825038e-13
2.037222232888974288e-14,3.718562221388166242e-15,9.066414567700057941e-13
2.082303820809066982e-14,3.695242158377320291e-15,8.981157098781592255e-13
2.120430094890664911e-14,3.822786656360799805e-15,8.948767743405252846e-13
2.184988894002453430e-14,3.713938928506976561e-15,8.891615708990991578e-13
2.176778730654927385e-14,3.681544006922008647e-15,8.903843091317381698e-13
2.215893145856632130e-14,3.707968309954141632e-15,8.959019357151782529e-13
2.211092984688049192e-14,3.717859128711612045e-15,9.069835667563406158e-13
2.206002133389447734e-14,3.794896978514784700e-15,9.195951649369147507e-13
2.193808491597797375e-14,3.857475581386909498e-15,9.328845184007168700e-13
2.172015817973593141e-14,3.926071846144793346e-15,9.520606095305932920e-13
2.201721471651456976e-14,4.006626451611882677e-15,9.747068314955256056e-13
2.165703756498282356e-14,4.075145439221803702e-15,9.957143601773355052e-13
2.119422052143105658e-14,4.179227046950044052e-15,1.025012593068204836e-12
1.992698191061961146e-14,4.497747887652049935e-15,1.107622269785837303e-12
1.780502996029044965e-14,5.078100157412980549e-15,1.256229444455022911e-12
1.702021639078194433e-14,5.338605412405786170e-15,1.326123682361862527e-12
1.529348077894867721e-14,5.967793793275493258e-15,1.488465945883078978e-12
1.439998121724935002e-14,6.330557256705955652e-15,1.582271479431567550e-12
1.457752603447329411e-14,6.438813022939128146e-15,1.609207957727237135e-12
1.518419810681843684e-14,6.548888247973201097e-15,1.635968399529934049e-12
1.489158643751548427e-14,6.634695035008747302e-15,1.658936730669230887e-12
1.408595355496873922e-14,6.504431886532283741e-15,1.629677194257064517e-12
1.477714767120668142e-14,6.478828494055994491e-15,1.622898736082792789e-12
1.675463447329189905e-14,6.197726177421758538e-15,1.548748420635651845e-12
1.729186059091639684e-14,5.929394847887309612e-15,1.479935814531188502e-12
1.745912438290071293e-14,5.861364023664551097e-15,1.473896454076220427e-12
1.831343946678964588e-14,5.947431447142154376e-15,1.490148784640885325e-12
1.848342039958908237e-14,5.996138131403871053e-15,1.492132428300197815e-12
1.774977418742990510e-14,6.012375933935938688e-15,1.497163824096045112e-12
1.776043185553625208e-14,6.105358010210228903e-15,1.519454356996565484e-12
1.837851351532915368e-14,6.141282064630535315e-15,1.525430970862169997e-12
1.860711723459271567e-14,6.178875649764610933e-15,1.532952800472734373e-12
1.913481987813968889e-14,6.120755008099634669e-15,1.516342661667094657e-12
2.009185681751054395e-14,5.939633182119573070e-15,1.468678553316168216e-12
2.090603443409583388e-14,5.902639849821222062e-15,1.457431560220935936e-12
2.088448914914656258e-14,5.995094011302679368e-15,1.479258169268394507e-12
2.063745415415600023e-14,6.095167597844972855e-15,1.503721286724499308e-12
1.993987587255525936e-14,6.191601076234262495e-15,1.530439214958317611e-12
1.946598698814534024e-14,6.340276911580608564e-15,1.569973994647026188e-12
2.054653595032704469e-14,6.643756493117422444e-15,1.644616361289439989e-12
2.024553161114073423e-14,6.910295004335369310e-15,1.713453299475750074e-12
1.865784728049843915e-14,7.191941669468463516e-15,1.788468552795236477e-12
1.677926529167884772e-14,8.164349662229727468e-15,2.037408649776479812e-12
1.471605434906997853e-14,9.235582188413741614e-15,2.313067036158058455e-12
1.358604307392291497e-14,9.614586424047016343e-15,2.414764721867005773e-12
1.334180753103469777e-14,9.972905814170071528e-15,2.508767823243363606e-12
1.428043996796900639e-14,1.028225306327466223e-14,2.586746277529054569e-12
1.383821069294155618e-14,1.055561503668535659e-14,2.656429969162170208e-12
1.354592089860223991e-14,1.048441723275849018e-14,2.641198644471289295e-12
1.294252006674979556e-14,1.066236585486546736e-14,2.689868056559252071e-12
1.434400165349955349e-14,1.067859093590995625e-14,2.690002937095508002e-12
1.490559872243577223e-14,1.049276406570341602e-14,2.640083322507813156e-12
1.519014835694121829e-14,1.064984448570321536e-14,2.679422505636986000e-12
1.526421344889077298e-14,1.064578564058821628e-14,2.678819678776654548e-12
1.493887588331897551e-14,1.041372202757564305e-14,2.621563680140188871e-12
1.655673121053339078e-14,1.008217907649003779e-14,2.532965120237044225e-12
1.754732946916289670e-14,9.742721000860862305e-15,2.430921563627663259e-12
1.800094157289421855e-14,9.767418277638682120e-15,2.413173608077405316e-12
1.894635504626597954e-14,9.335208002652465170e-15,2.349045976649060959e-12
2.145098373946313189e-14,8.440438103281932627e-15,2.107138484248820504e-12
2.137952648744834852e-14,8.591366013910375364e-15,2.144371663698338563e-12
2.158853665509923728e-14,8.711688474090585019e-15,2.172205766443282736e-12
2.075267169186782711e-14,8.826398161652329459e-15,2.203962982362501112e-12
2.168026183540762953e-14,8.817419860992344059e-15,2.199737692392281330e-12
2.284762781463357772e-14,8.795816322666310500e-15,2.192750764177200334e-12
2.223230411373044476e-14,8.811423804082322068e-15,2.200806793498890662e-12
2.296344218222236580e-14,9.001236798307485606e-15,2.245969294663896613e-12
2.478555188595141936e-14,9.373963022899213734e-15,2.339939124638742321e-12
2.126435934191281099e-14,9.814111931561268624e-15,2.460402974760789301e-12
2.030620446119925720e-14,9.972846863821503440e-15,2.518043408803063667e-12
1.932625160717458357e-14,1.066960806889736631e-14,2.683076212474275964e-12
2.245113754252521816e-14,1.145340050572780643e-14,2.874599686165359945e-12
1.880728494182165386e-14,1.194617021365613894e-14,3.008454472707769763e-12
1.295434943308242080e-14,1.471412367724228140e-14,3.721945832580894554e-12
1.544523975599702171e-14,1.628684976833421609e-14,4.117972856012109949e-12
1.412847899018095183e-14,1.653987251375344184e-14,4.184189017926877949e-12
1.375843199279322654e-14,1.550286322818127551e-14,3.921559302556906254e-12
1.668442226721578666e-14,1.571840172670077274e-14,3.971535013043155353e-12
1.550884570305366907e-14,1.602039170502688011e-14,4.046640989524050350e-12
1.583541338457698445e-14,1.676203022527986487e-14,4.041155883216802412e-12
1.518119822611955078e-14,1.630887653533795106e-14,4.115376331709827483e-12
1.612524750474362290e-14,1.620059981464174024e-14,4.087581993789790272e-12
1.780909518075353324e-14,1.499237022021143706e-14,3.779751673494527329e-12
2.023443965714215411e-14,1.429193668474069735e-14,3.598143701313049025e-12
1.924060420591992811e-14,1.369003309261916646e-14,3.451056391374209020e-12
2.162671671570728037e-14,1.386331320800081531e-14,3.484713385773917953e-12
2.317521492333691837e-14,1.359944810560645031e-14,3.423502054859879641e-12
2.067971302806427061e-14,1.344158067416227949e-14,3.382780167941100713e-12
2.108704809414831787e-14,1.291675461719309787e-14,3.249775541004694948e-12
2.512034083905160274e-14,1.265270079828850605e-14,3.174585452790740078e-12
2.444046971280775493e-14,1.282177232242806699e-14,3.219595128142973456e-12
2.411477064686134518e-14,1.306646847907254548e-14,3.284250136307416739e-12
2.224954705492869975e-14,1.442974148882674196e-14,3.633122932245874211e-12
2.184611966726857163e-14,1.495961075047994533e-14,3.766316643543349777e-12
1.992565720584830487e-14,1.524027703142731025e-14,3.845192880886323605e-12
1.999425262134180167e-14,1.643284043089610234e-14,4.154047465029112603e-12
2.296356114127089924e-14,1.703793930071790232e-14,4.298254939025362459e-12
2.076342704626644871e-14,1.735884635152082513e-14,4.385175643184667500e-12
2.009769724349338736e-14,1.780122643073174954e-14,4.547952376554507823e-12
1.782161466681217959e-14,2.018074502239691019e-14,5.123797111617855485e-12
1.641738936566046910e-14,2.154819476769249855e-14,5.508381517935452743e-12
1.690791474460576498e-14,2.223730553806990117e-14,5.665241420628150348e-12
1.555095788369790397e-14,2.268046716468026643e-14,5.751079818648607633e-12
1.691205423842675259e-14,2.306862744544996308e-14,5.841292881232427956e-12
1.728770698220922783e-14,2.354074108896143366e-14,5.962326431573583383e-12
1.682697754719059099e-14,2.399999596135499426e-14,6.081811329163233415e-12
1.635333181598977263e-14,2.426008537191911339e-14,6.201721549271637218e-12
1.999227286090549520e-14,2.491610801665621708e-14,6.337163628289682051e-12
1.913882487298426984e-14,2.590002796386074847e-14,6.477158222201792607e-12
1.437651572859907014e-14,2.609292304676248470e-14,6.615378896479320798e-12
1.603903498978587684e-14,2.641459367889843234e-14,6.748264262619506800e-12
1.690636912837073993e-14,2.693077533468102430e-14,6.760051754751719903e-12
1.627958665185847873e-14,2.573194046949772960e-14,6.481218132345081366e-12
1.837243305003252048e-14,2.437147313422085650e-14,6.192897721030642863e-12
2.251634470423735067e-14,2.226537724820612105e-14,5.628438591859933086e-12
2.620065809413521004e-14,1.983252084712717813e-14,5.007779345144857661e-12
2.541938001618871487e-14,1.994813192793177378e-14,4.928243857500774650e-12
2.635501504413184413e-14,2.006970139358555430e-14,4.934553333006149592e-12
2.757430791716706181e-14,1.966738798038118060e-14,4.963730267824790254e-12
2.549365970051336962e-14,2.026526469399422425e-14,5.117773803501818318e-12
2.613009856784082557e-14,2.094977450144610313e-14,5.288422658120171269e-12
2.541062202295666404e-14,2.150125892275974195e-14,5.430975743958611593e-12
2.446231422243572532e-14,2.173939033509337033e-14,5.495136977028987023e-12
2.534536115817034709e-14,2.300738387297673235e-14,5.813304172307500313e-12
2.529296094202788265e-14,2.469575512016931999e-14,6.243918234218549981e-12
1.740671054486990411e-14,2.603916723609587724e-14,6.630464012698156504e-12
1.599467300990807195e-14,2.674554231518039189e-14,6.848272693631992669e-12
2.243996203914341451e-14,2.875244536851568926e-14,7.181610954086780201e-12
2.262422532575340760e-14,2.971883380979353171e-14,7.267348568771996127e-12
2.063243241613703042e-14,2.892815119388034634e-14,7.324584086033520869e-12
1.942185171634821646e-14,3.062423618584279998e-14,7.752005026554300401e-12
2.041374078667074047e-14,3.343636551999674225e-14,8.476395529587658739e-12
1.665430864588202231e-14,3.670700220810931881e-14,9.310275031074952696e-12
1.865282201301884099e-14,4.223914641097895658e-14,1.070672999184616118e-11
1.404376496844027205e-14,4.166659539352767543e-14,1.057389089230861052e-11
1.252391828656276392e-14,3.730435734538331686e-14,9.480176224490881584e-12
2.172452797244672939e-14,4.696101395061503848e-14,1.193181837344407954e-11
1.958177149938549314e-14,4.764827659806178008e-14,1.208823144328975306e-11
1.484686636279627571e-14,4.623118846673550230e-14,1.175739210800552046e-11
1.340066315365538001e-14,4.709294460234775532e-14,1.204627679414992588e-11
1.598678090245682096e-14,5.131217342678517043e-14,1.303746150377276201e-11
1.708529841342204592e-14,5.866573745949019221e-14,1.489723838381543293e-11
1.053680046278201449e-14,4.983379796780305087e-14,1.266992268876785233e-11
1.146211615056126041e-14,4.647247675181080847e-14,1.182514248527873133e-11
2.534993309570623951e-14,6.613724921739643968e-14,1.680803243059881924e-11
1.761814138292405032e-14,6.758198034493117037e-14,1.716045589887814944e-11
1.244035749912875571e-14,4.830866556287776314e-14,1.244803916492775395e-11
1.113481819975828600e-14,4.952453321925913452e-14,1.257215062227473054e-11
1.706110303886740610e-14,7.045817181869713122e-14,1.789193337550100125e-11
1.757317901209788555e-14,6.813137875371269670e-14,1.729678796760973162e-11
1.068941655964119203e-14,5.400053870752049924e-14,1.372062457443375122e-11
1.282278354996795788e-14,5.315142095842607340e-14,1.350732804555271114e-11
1.685236121233419973e-14,5.415699599438319456e-14,1.374670443835075578e-11
1.987043921638907878e-14,5.349993756986045624e-14,1.357129764919623490e-11
1.934826403724174885e-14,5.169739330463389113e-14,1.311868738103933594e-11
1.828072458537291046e-14,5.023695957871558676e-14,1.274288341752293742e-11
1.962646844400630493e-14,5.214840033223491221e-14,1.339169973553470230e-11
2.360044587790091715e-14,5.885353861154733024e-14,1.442987448555189712e-11
1.720901037592700217e-14,5.942483917756374865e-14,1.439524460392503642e-11
1.021835281895884990e-14,6.154113945229654179e-14,1.547089977001336360e-11
1.587713553661731936e-14,6.337175477172424510e-14,1.609434280854997051e-11
1.767120047666833471e-14,6.100270472206903480e-14,1.549001774446548495e-11
2.041507676607491626e-14,6.066571158170984730e-14,1.540664933469365407e-11
2.348556655520961628e-14,5.562715622320552953e-14,1.412037408763506498e-11
1.778958893030253034e-14,5.295955562740895978e-14,1.357744722119264484e-11
1.918984515527100064e-14,5.367556892256300358e-14,1.370808814283782774e-11
1.841796071024513525e-14,5.552930762366392392e-14,1.410947435656854001e-11
2.203653949670365460e-14,5.640064376979821003e-14,1.432180572707362860e-11
2.372716844875568279e-14,5.451739727843477931e-14,1.383820314144415017e-11
2.593691689376507453e-14,5.362219149736785777e-14,1.362786588765991265e-11
2.666203980079243493e-14,5.473035995842924754e-14,1.390696404514085094e-11
1.942170570750256240e-14,5.589055125086344529e-14,1.419507880128647047e-11
2.015190451683263424e-14,7.186407397803498962e-14,1.825740072012846332e-11
1.956969212259651428e-14,9.094381336433257232e-14,2.311772013961696142e-11
1.363996728620298403e-14,1.035081981112963477e-13,2.631879281043243458e-11
1.049385789467909619e-14,1.948633711015894012e-13,4.955926884442074196e-11
3.121366812152647441e-15,3.070315736748133466e-13,7.812608760632657075e-11
3.211419480691772365e-15,3.114511525925388919e-13,7.974737107142148532e-11
9.448804083323132651e-15,3.149497731751138632e-13,8.144667549695311645e-11
2.424321551166015733e-14,2.477733751533102756e-13,6.391093666689990574e-11
2.552773936084690791e-14,1.026271086393815996e-13,2.606533252956983988e-11
5.137668733591421753e-15,9.730777599561949998e-14,2.476096597937882896e-11
1.540704918232614128e-14,9.948884158864766776e-14,2.530109788759561539e-11
2.166469378053914849e-14,1.016575862058234390e-13,2.583046792546637872e-11
3.330684575922630299e-14,9.969088108816125348e-14,2.536640428588071912e-11
1.773768559489718905e-14,8.646495312972107259e-14,2.222514391744844301e-11
6.845628882917209377e-15,8.463702722540645658e-14,2.153048682430722135e-11
2.046932607707021948e-14,8.790293620763176027e-14,2.233534520955401221e-11
2.325318270097943079e-14,8.992667551204238192e-14,2.285076542231791106e-11
2.199650268040381739e-14,9.199762807595002314e-14,2.337966011058143517e-11
2.848217588292090742e-14,9.414449251249367517e-14,2.392637492989899856e-11
1.336041240786265795e-14,1.000625552818115014e-13,2.540584333341534763e-11
1.306790064026720364e-14,1.489781450708506264e-13,3.729052859126900790e-11
2.812211309340757379e-14,1.547323011631659919e-13,3.990540128677653475e-11
1.399435892323023382e-14,1.767050987466467724e-13,4.494499935159934166e-11
1.110818338885040243e-14,1.544047133053059390e-13,3.992226673616461043e-11
8.864062187090493542e-15,1.607739674001477423e-13,4.088818726094159548e-11
2.119039172624719901e-14,2.051442619734727912e-13,5.249149380751785109e-11
1.821161407277104450e-14,1.343260849798141586e-13,3.462506234975519536e-11
-1.033265042387451667e-14,1.137299993316899265e-13,2.900356446478755729e-11
2.630571170711145734e-14,1.342997863016578292e-13,3.412950422734880191e-11
2.540501431509851752e-14,1.380669365303359977e-13,3.557032712343180805e-11
1.915203036863566630e-14,1.433636905067504238e-13,3.653040583977232094e-11
-4.983046389466303021e-14,-2.878484548386686674e-14,-7.385668261484881144e-12
-4.563569258642431061e-14,-6.697551222796797393e-14,-1.709498231545851895e-11
-5.425363758834282945e-14,-6.818721607035533016e-14,-1.756090705122854461e-11
2.881417142366418546e-15,inf,inf
